observation,event,start,obs_start,obs_end
nseq105020001,Challenge_Pressure,2,1,4041
nseq105020001,Pass_Complete_Pressure,2038,1,4041
nseq105020001,Shot_Saved_Pressure,4040,1,4041
nseq105020002,Interception,2,1,3
nseq105020002,Challenge_Pressure,2,1,3
nseq105020002,Shot_OffTarget_Pressure,2,1,3
nseq105020004,Shot_OffTarget_Pressure,2,1,3
nseq105020005,Shot_OffTarget_Pressure,2,1,3
nseq105020006,Cross_Incomplete_NoPressure,2,1,1805
nseq105020006,Challenge_Pressure,1804,1,1805
nseq105020006,Shot_Blocked_Pressure,1804,1,1805
nseq105020007,Interception,2,1,3
nseq105020007,Shot_Saved_Pressure,2,1,3
nseq105020008,Pass_Complete_Pressure,2,1,1672
nseq105020008,Interception,1671,1,1672
nseq105020008,Challenge_Pressure,1671,1,1672
nseq105020008,Shot_OffTarget_Pressure,1671,1,1672
nseq105020010,Cross_Incomplete_NoPressure,2,1,2038
nseq105020010,Challenge_Pressure,2037,1,2038
nseq105020010,Shot_Blocked_Pressure,2037,1,2038
nseq105020011,Interception,2,1,3
nseq105020011,Shot_OffTarget_NoPressure,2,1,3
nseq105020012,Interception,2,1,3607
nseq105020012,Cross_Incomplete_NoPressure,2,1,3607
nseq105020012,Challenge_Pressure,3606,1,3607
nseq105020012,Shot_Saved_Pressure,3606,1,3607
nseq105020013,Interception,2,1,2238
nseq105020013,Pass_Complete_LooseBall,2,1,2238
nseq105020013,Interception,2237,1,2238
nseq105020013,Shot_OffTarget_LooseBall,2237,1,2238
nseq105020014,Interception,2,1,2205
nseq105020014,Challenge_Pressure,2,1,2205
nseq105020014,Pass_Complete_Pressure,2,1,2205
nseq105020014,Interception,2204,1,2205
nseq105020014,Shot_Saved_Pressure,2204,1,2205
nseq105020015,Interception,2,1,3
nseq105020015,Shot_OffTarget_Pressure,2,1,3
nseq105020016,Challenge_Pressure,2,1,1771
nseq105020016,Pass_Complete_Pressure,2,1,1771
nseq105020016,Pass_Complete_NoPressure,1102,1,1771
nseq105020016,Interception,1770,1,1771
nseq105020016,Shot_Blocked_Pressure,1770,1,1771
nseq105020017,Challenge_Pressure,2,1,2138
nseq105020017,Pass_Complete_LooseBall,2,1,2138
nseq105020017,Shot_Saved_Pressure,2137,1,2138
nseq105020018,Interception,2,1,3
nseq105020018,Shot_Blocked_Pressure,2,1,3
nseq105020019,Interception,2,1,3
nseq105020019,Shot_Saved_NoPressure,2,1,3
nseq105020020,Shot_Saved_NoPressure,2,1,3
nseq105020021,Interception,2,1,9279
nseq105020021,Pass_Complete_LooseBall,2,1,9279
nseq105020021,Interception,4073,1,9279
nseq105020021,Pass_Complete_NoPressure,4073,1,9279
nseq105020021,Interception,6375,1,9279
nseq105020021,Pass_Complete_Pressure,6375,1,9279
nseq105020021,Interception,9278,1,9279
nseq105020021,Shot_OffTarget_Pressure,9278,1,9279
nseq105020022,Interception,2,1,3
nseq105020022,Shot_OffTarget_NoPressure,2,1,3
nseq105020024,Pass_Complete_Pressure,2,1,8779
nseq105020024,Pass_Complete_Pressure,1570,1,8779
nseq105020024,Interception,2638,1,8779
nseq105020024,Challenge_Pressure,2638,1,8779
nseq105020024,Pass_Complete_Pressure,2638,1,8779
nseq105020024,Interception,6575,1,8779
nseq105020024,Pass_Complete_Pressure,6575,1,8779
nseq105020024,Shot_OffTarget_NoPressure,8778,1,8779
nseq105020025,Challenge_Pressure,2,1,8145
nseq105020025,Pass_Complete_Pressure,2,1,8145
nseq105020025,Interception,703,1,8145
nseq105020025,Pass_Complete_NoPressure,703,1,8145
nseq105020025,Interception,3906,1,8145
nseq105020025,Pass_Complete_NoPressure,3906,1,8145
nseq105020025,Interception,5975,1,8145
nseq105020025,Pass_Complete_NoPressure,5975,1,8145
nseq105020025,Interception,8144,1,8145
nseq105020025,Shot_Saved_NoPressure,8144,1,8145
nseq105020027,Interception,2,1,3
nseq105020027,Shot_OffTarget_Pressure,2,1,3
nseq105020028,Interception,2,1,1337
nseq105020028,Pass_Complete_Pressure,2,1,1337
nseq105020028,Interception,1336,1,1337
nseq105020028,Shot_Blocked_Pressure,1336,1,1337
nseq105020029,Recovery_NoPressure,2,1,3473
nseq105020029,Pass_Complete_Pressure,1803,1,3473
nseq105020029,Shot_Blocked_Pressure,3472,1,3473
nseq105020030,Interception,2,1,3206
nseq105020030,Cross_Incomplete_NoPressure,2,1,3206
nseq105020030,Challenge_Pressure,3205,1,3206
nseq105020030,Shot_OffTarget_Pressure,3205,1,3206
nseq105030031,Interception,2,1,26529
nseq105030031,Pass_Complete_NoPressure,2,1,26529
nseq105030031,Interception,3772,1,26529
nseq105030031,Pass_Complete_NoPressure,3772,1,26529
nseq105030031,Pass_Complete_Pressure,6875,1,26529
nseq105030031,Interception,8110,1,26529
nseq105030031,Pass_Complete_NoPressure,8110,1,26529
nseq105030031,Interception,10045,1,26529
nseq105030031,Pass_Complete_Pressure,10045,1,26529
nseq105030031,Interception,13115,1,26529
nseq105030031,Challenge_Pressure,13115,1,26529
nseq105030031,Pass_Complete_Pressure,13115,1,26529
nseq105030031,Pass_Complete_NoPressure,16318,1,26529
nseq105030031,Interception,18187,1,26529
nseq105030031,Pass_Complete_NoPressure,18187,1,26529
nseq105030031,Pass_Complete_Anticipation,19588,1,26529
nseq105030031,Interception,20589,1,26529
nseq105030031,Pass_Complete_NoPressure,20589,1,26529
nseq105030031,Pass_Complete_Pressure,21957,1,26529
nseq105030031,Interception,22925,1,26529
nseq105030031,Pass_Complete_Pressure,22925,1,26529
nseq105030031,Interception,26528,1,26529
nseq105030031,Shot_OffTarget_Pressure,26528,1,26529
nseq105030032,Cross_Incomplete_NoPressure,2,1,1872
nseq105030032,Challenge_Pressure,1871,1,1872
nseq105030032,Shot_Blocked_Pressure,1871,1,1872
nseq105030034,Challenge_Pressure,2,1,1705
nseq105030034,Pass_Complete_Pressure,2,1,1705
nseq105030034,Interception,1704,1,1705
nseq105030034,Shot_Saved_LooseBall,1704,1,1705
nseq105030036,Pass_Complete_Pressure,2,1,25094
nseq105030036,Interception,902,1,25094
nseq105030036,Pass_Complete_NoPressure,902,1,25094
nseq105030036,Interception,3171,1,25094
nseq105030036,Pass_Complete_NoPressure,3171,1,25094
nseq105030036,Interception,6975,1,25094
nseq105030036,Pass_Complete_LooseBall,6975,1,25094
nseq105030036,Pass_Complete_Pressure,8577,1,25094
nseq105030036,Interception,10479,1,25094
nseq105030036,Cross_Incomplete_LooseBall,10479,1,25094
nseq105030036,Touch_NoPressure,13615,1,25094
nseq105030036,Interception,17753,1,25094
nseq105030036,Pass_Complete_NoPressure,17753,1,25094
nseq105030036,Interception,20722,1,25094
nseq105030036,Pass_Complete_NoPressure,20722,1,25094
nseq105030036,Interception,22424,1,25094
nseq105030036,Pass_Complete_Pressure,22424,1,25094
nseq105030036,Interception,25093,1,25094
nseq105030036,Shot_OffTarget_LooseBall,25093,1,25094
nseq105030037,Challenge_Pressure,2,1,1805
nseq105030037,Pass_Complete_Pressure,2,1,1805
nseq105030037,Interception,1804,1,1805
nseq105030037,Shot_OffTarget_LooseBall,1804,1,1805
nseq105030038,Shot_OffTarget_NoPressure,2,1,3
nseq105030039,Interception,2,1,4007
nseq105030039,Pass_Complete_LooseBall,2,1,4007
nseq105030039,Pass_Complete_NoPressure,3138,1,4007
nseq105030039,Interception,4006,1,4007
nseq105030039,Challenge_Pressure,4006,1,4007
nseq105030039,Challenge_Pressure,4006,1,4007
nseq105030039,Challenge_Pressure,4006,1,4007
nseq105030039,Shot_Blocked_LooseBall,4006,1,4007
nseq105030040,Interception,2,1,3
nseq105030040,Shot_OffTarget_LooseBall,2,1,3
nseq105030041,Interception,2,1,7677
nseq105030041,Pass_Complete_LooseBall,2,1,7677
nseq105030041,Interception,1070,1,7677
nseq105030041,Pass_Complete_LooseBall,1070,1,7677
nseq105030041,Interception,3572,1,7677
nseq105030041,Pass_Complete_NoPressure,3572,1,7677
nseq105030041,Shot_OffTarget_NoPressure,7676,1,7677
nseq105030042,Shot_OffTarget_NoPressure,2,1,3
nseq105030043,Interception,2,1,4340
nseq105030043,Pass_Complete_NoPressure,2,1,4340
nseq105030043,Interception,4339,1,4340
nseq105030043,Shot_Saved_LooseBall,4339,1,4340
nseq105030044,Challenge_Pressure,2,1,5375
nseq105030044,Pass_Complete_Pressure,2,1,5375
nseq105030044,Interception,1170,1,5375
nseq105030044,Pass_Complete_LooseBall,1170,1,5375
nseq105030044,Interception,5374,1,5375
nseq105030044,Challenge_Pressure,5374,1,5375
nseq105030044,Shot_OffTarget_LooseBall,5374,1,5375
nseq105030045,Interception,2,1,3
nseq105030045,Shot_Blocked_LooseBall,2,1,3
nseq105030046,BallCarry_Pressure,2,1,6610
nseq105030046,Challenge_Pressure,2,1,6610
nseq105030046,Pass_Complete_Pressure,2,1,6610
nseq105030046,Interception,4073,1,6610
nseq105030046,Pass_Complete_LooseBall,4073,1,6610
nseq105030046,Challenge_Pressure,6609,1,6610
nseq105030046,Shot_Blocked_LooseBall,6609,1,6610
nseq105030047,Pass_Complete_NoPressure,2,1,1838
nseq105030047,Pass_Complete_NoPressure,703,1,1838
nseq105030047,Interception,1837,1,1838
nseq105030047,Shot_Saved_Pressure,1837,1,1838
nseq105030048,Shot_OffTarget_NoPressure,2,1,3
nseq105030049,Touch_NoPressure,2,1,8612
nseq105030049,Challenge_Pressure,1704,1,8612
nseq105030049,Interception,2771,1,8612
nseq105030049,Pass_Complete_LooseBall,2771,1,8612
nseq105030049,Interception,4974,1,8612
nseq105030049,Cross_Incomplete_NoPressure,4974,1,8612
nseq105030049,Challenge_Pressure,8043,1,8612
nseq105030049,Challenge_Pressure,8611,1,8612
nseq105030049,Shot_Saved_NoPressure,8611,1,8612
nseq105040050,Cross_Incomplete_NoPressure,2,1,1537
nseq105040050,Challenge_Pressure,1536,1,1537
nseq105040050,Shot_OffTarget_Pressure,1536,1,1537
nseq105040051,Interception,2,1,3
nseq105040051,Shot_Blocked_Pressure,2,1,3
nseq105040052,Challenge_Pressure,2,1,30867
nseq105040052,Challenge_Pressure,2,1,30867
nseq105040052,Pass_Complete_NoPressure,6275,1,30867
nseq105040052,Interception,7609,1,30867
nseq105040052,Pass_Complete_NoPressure,7609,1,30867
nseq105040052,Interception,9945,1,30867
nseq105040052,Pass_Complete_NoPressure,9945,1,30867
nseq105040052,Interception,12381,1,30867
nseq105040052,Pass_Complete_NoPressure,12381,1,30867
nseq105040052,Pass_Complete_NoPressure,15617,1,30867
nseq105040052,Interception,16819,1,30867
nseq105040052,Pass_Complete_NoPressure,16819,1,30867
nseq105040052,Interception,19688,1,30867
nseq105040052,Pass_Complete_NoPressure,19688,1,30867
nseq105040052,Interception,22791,1,30867
nseq105040052,Pass_Complete_NoPressure,22791,1,30867
nseq105040052,Interception,26295,1,30867
nseq105040052,Pass_Complete_LooseBall,26295,1,30867
nseq105040052,Interception,28163,1,30867
nseq105040052,Pass_Complete_LooseBall,28163,1,30867
nseq105040052,Interception,30866,1,30867
nseq105040052,Shot_Saved_LooseBall,30866,1,30867
nseq105040053,Challenge_Pressure,2,1,1104
nseq105040053,Interception,1103,1,1104
nseq105040053,Shot_Saved_LooseBall,1103,1,1104
nseq105040054,Challenge_Pressure,2,1,3
nseq105040054,Shot_OffTarget_NoPressure,2,1,3
nseq105040055,Pass_Complete_NoPressure,2,1,14551
nseq105040055,Interception,1704,1,14551
nseq105040055,Pass_Complete_NoPressure,1704,1,14551
nseq105040055,Interception,3506,1,14551
nseq105040055,Pass_Complete_NoPressure,3506,1,14551
nseq105040055,Interception,6175,1,14551
nseq105040055,Pass_Complete_Pressure,6175,1,14551
nseq105040055,Interception,9378,1,14551
nseq105040055,Pass_Complete_NoPressure,9378,1,14551
nseq105040055,Interception,12481,1,14551
nseq105040055,Pass_Complete_NoPressure,12481,1,14551
nseq105040055,Interception,14550,1,14551
nseq105040055,Shot_Saved_LooseBall,14550,1,14551
nseq105040056,Interception,2,1,18622
nseq105040056,Pass_Complete_NoPressure,2,1,18622
nseq105040056,Interception,2371,1,18622
nseq105040056,Pass_Complete_NoPressure,2371,1,18622
nseq105040056,Pass_Complete_NoPressure,6909,1,18622
nseq105040056,Interception,8377,1,18622
nseq105040056,Pass_Complete_NoPressure,8377,1,18622
nseq105040056,Interception,11714,1,18622
nseq105040056,Pass_Complete_LooseBall,11714,1,18622
nseq105040056,Pass_Complete_NoPressure,15351,1,18622
nseq105040056,Interception,16586,1,18622
nseq105040056,Pass_Complete_Pressure,16586,1,18622
nseq105040056,Shot_Blocked_LooseBall,18621,1,18622
nseq105040057,Interception,2,1,4607
nseq105040057,Pass_Complete_NoPressure,2,1,4607
nseq105040057,Cross_Incomplete_NoPressure,3872,1,4607
nseq105040057,Shot_OffTarget_NoPressure,4606,1,4607
nseq105040058,Shot_Blocked_NoPressure,2,1,3
nseq105040059,Pass_Complete_Pressure,2,1,4107
nseq105040059,Interception,770,1,4107
nseq105040059,Pass_Complete_NoPressure,770,1,4107
nseq105040059,Interception,4106,1,4107
nseq105040059,Challenge_Pressure,4106,1,4107
nseq105040059,Shot_Saved_LooseBall,4106,1,4107
nseq105040060,Cross_Incomplete_NoPressure,2,1,1972
nseq105040060,Challenge_Pressure,1971,1,1972
nseq105040060,Shot_OffTarget_Pressure,1971,1,1972
nseq105040061,Shot_OffTarget_Pressure,2,1,3
nseq105040062,Shot_Saved_NoPressure,2,1,3
nseq105040063,Shot_Blocked_NoPressure,2,1,3
nseq105040064,Shot_OffTarget_NoPressure,2,1,3
nseq105040066,Pass_Complete_NoPressure,2,1,3573
nseq105040066,Pass_Complete_Pressure,769,1,3573
nseq105040066,Interception,1570,1,3573
nseq105040066,Cross_Incomplete_Pressure,1570,1,3573
nseq105040066,Interception,3572,1,3573
nseq105040066,Shot_Blocked_LooseBall,3572,1,3573
nseq105040067,Shot_OffTarget_NoPressure,2,1,3
nseq105040068,Interception,2,1,4741
nseq105040068,Pass_Complete_Pressure,2,1,4741
nseq105040068,Interception,4740,1,4741
nseq105040068,Shot_Blocked_Pressure,4740,1,4741
nseq105040069,Interception,2,1,904
nseq105040069,Pass_Complete_Pressure,2,1,904
nseq105040069,Shot_OffTarget_Pressure,903,1,904
nseq105040070,Interception,2,1,16386
nseq105040070,Pass_Complete_Pressure,2,1,16386
nseq105040070,Interception,2671,1,16386
nseq105040070,Pass_Complete_NoPressure,2671,1,16386
nseq105040070,Interception,6375,1,16386
nseq105040070,Pass_Complete_NoPressure,6375,1,16386
nseq105040070,Interception,10145,1,16386
nseq105040070,Pass_Complete_Pressure,10145,1,16386
nseq105040070,Interception,14116,1,16386
nseq105040070,Cross_Incomplete_NoPressure,14116,1,16386
nseq105040070,Challenge_Pressure,16385,1,16386
nseq105040070,Shot_OffTarget_Pressure,16385,1,16386
nseq105040071,Cross_Incomplete_NoPressure,2,1,1905
nseq105040071,Challenge_Pressure,1904,1,1905
nseq105040071,Shot_OffTarget_Pressure,1904,1,1905
nseq105040073,Pass_Complete_NoPressure,2,1,9046
nseq105040073,Interception,1137,1,9046
nseq105040073,Pass_Complete_Pressure,1137,1,9046
nseq105040073,Interception,3473,1,9046
nseq105040073,Pass_Complete_Pressure,3473,1,9046
nseq105040073,Interception,4874,1,9046
nseq105040073,Challenge_Pressure,4874,1,9046
nseq105040073,Challenge_Pressure,4874,1,9046
nseq105040073,Interception,9045,1,9046
nseq105040073,Shot_OffTarget_Pressure,9045,1,9046
nseq105040075,Recovery_NoPressure,2,1,1538
nseq105040075,Shot_OffTarget_Pressure,1537,1,1538
nseq105040076,Interception,2,1,9979
nseq105040076,Pass_Complete_NoPressure,2,1,9979
nseq105040076,Interception,1870,1,9979
nseq105040076,Pass_Complete_Pressure,1870,1,9979
nseq105040076,Interception,4006,1,9979
nseq105040076,Cross_Incomplete_Pressure,4006,1,9979
nseq105040076,Challenge_Pressure,8644,1,9979
nseq105040076,Pass_Complete_Pressure,8644,1,9979
nseq105040076,Shot_OffTarget_Pressure,9978,1,9979
nseq105050077,Interception,2,1,4875
nseq105050077,Cross_Incomplete_Pressure,2,1,4875
nseq105050077,Challenge_Pressure,4874,1,4875
nseq105050077,Shot_Blocked_Pressure,4874,1,4875
nseq105050078,Shot_Saved_NoPressure,2,1,3
nseq105050079,Shot_Saved_LooseBall,2,1,3
nseq105050081,Interception,2,1,4240
nseq105050081,Pass_Complete_Pressure,2,1,4240
nseq105050081,Shot_OffTarget_NoPressure,4239,1,4240
nseq105050083,Shot_OffTarget_Pressure,2,1,3
nseq105050084,Interception,2,1,2473
nseq105050084,Pass_Complete_Pressure,2,1,2473
nseq105050084,Interception,2472,1,2473
nseq105050084,Shot_OffTarget_LooseBall,2472,1,2473
nseq105050085,Interception,2,1,14051
nseq105050085,Pass_Complete_NoPressure,2,1,14051
nseq105050085,Interception,4988,1,14051
nseq105050085,Pass_Complete_NoPressure,4988,1,14051
nseq105050085,Interception,9745,1,14051
nseq105050085,Pass_Complete_NoPressure,9745,1,14051
nseq105050085,Interception,11729,1,14051
nseq105050085,Pass_Complete_Pressure,11729,1,14051
nseq105050085,Interception,14050,1,14051
nseq105050085,Shot_Saved_LooseBall,14050,1,14051
nseq105050087,Interception,2,1,5976
nseq105050087,Challenge_Pressure,2,1,5976
nseq105050087,Pass_Complete_Pressure,2,1,5976
nseq105050087,Interception,3606,1,5976
nseq105050087,Pass_Complete_Pressure,3606,1,5976
nseq105050087,Interception,5975,1,5976
nseq105050087,Shot_Blocked_Pressure,5975,1,5976
nseq105050088,Shot_OffTarget_NoPressure,2,1,3
nseq105050089,Interception,2,1,9946
nseq105050089,Pass_Complete_NoPressure,2,1,9946
nseq105050089,Interception,2138,1,9946
nseq105050089,Pass_Complete_Pressure,2138,1,9946
nseq105050089,Pass_Complete_NoPressure,3739,1,9946
nseq105050089,Interception,5541,1,9946
nseq105050089,Cross_Incomplete_NoPressure,5541,1,9946
nseq105050089,Shot_OffTarget_Pressure,9945,1,9946
nseq105050090,Pass_Complete_NoPressure,4239,1,5809
nseq105050090,Interception,5808,1,5809
nseq105050090,Challenge_Pressure,5808,1,5809
nseq105050090,Shot_Blocked_Pressure,5808,1,5809
nseq105050091,Interception,2,1,14218
nseq105050091,Pass_Complete_NoPressure,2,1,14218
nseq105050091,Interception,4740,1,14218
nseq105050091,Pass_Complete_Pressure,4740,1,14218
nseq105050091,Pass_Complete_Anticipation,7110,1,14218
nseq105050091,Interception,9112,1,14218
nseq105050091,Cross_Incomplete_NoPressure,9112,1,14218
nseq105050091,Pass_Complete_Pressure,11114,1,14218
nseq105050091,Shot_OffTarget_NoPressure,14217,1,14218
nseq105050092,Cross_Incomplete_NoPressure,2,1,2205
nseq105050092,Challenge_Pressure,2204,1,2205
nseq105050092,Shot_OffTarget_Pressure,2204,1,2205
nseq105050093,Shot_Blocked_NoPressure,2,1,3
nseq105060094,Pass_Complete_NoPressure,2,1,3240
nseq105060094,Cross_Incomplete_NoPressure,1838,1,3240
nseq105060094,Challenge_Pressure,3239,1,3240
nseq105060094,Shot_OffTarget_Pressure,3239,1,3240
nseq105060095,Interception,2,1,3
nseq105060095,Shot_Saved_NoPressure,2,1,3
nseq105060096,Interception,2,1,3
nseq105060096,Challenge_Pressure,2,1,3
nseq105060096,Shot_Blocked_Pressure,2,1,3
nseq105060097,Recovery_NoPressure,2,1,1305
nseq105060097,Shot_OffTarget_NoPressure,1304,1,1305
nseq105060098,Challenge_Pressure,2,1,6442
nseq105060098,Pass_Complete_NoPressure,2,1,6442
nseq105060098,Interception,2604,1,6442
nseq105060098,Challenge_Pressure,2604,1,6442
nseq105060098,Pass_Complete_Pressure,2604,1,6442
nseq105060098,Interception,6441,1,6442
nseq105060098,Shot_OffTarget_Pressure,6441,1,6442
nseq105060100,Pass_Complete_LooseBall,2,1,2138
nseq105060100,Interception,2137,1,2138
nseq105060100,Shot_OffTarget_LooseBall,2137,1,2138
nseq105060101,Shot_OffTarget_Pressure,2,1,3
nseq105060102,Shot_OffTarget_NoPressure,2,1,3
nseq105060104,Interception,2,1,3
nseq105060104,Shot_OffTarget_LooseBall,2,1,3
nseq105060105,Challenge_Pressure,2,1,2873
nseq105060105,Pass_Complete_Pressure,2,1,2873
nseq105060105,Interception,2872,1,2873
nseq105060105,Challenge_Pressure,2872,1,2873
nseq105060105,Shot_OffTarget_NoPressure,2872,1,2873
nseq105060106,Interception,2,1,4407
nseq105060106,Challenge_Pressure,2,1,4407
nseq105060106,Shot_Blocked_LooseBall,4406,1,4407
nseq105060107,Interception,2,1,1504
nseq105060107,Pass_Complete_LooseBall,2,1,1504
nseq105060107,Challenge_Pressure,1503,1,1504
nseq105060107,Shot_Saved_Pressure,1503,1,1504
nseq105060108,Challenge_Pressure,2,1,1138
nseq105060108,Pass_Complete_Pressure,2,1,1138
nseq105060108,Interception,1137,1,1138
nseq105060108,Shot_Saved_Anticipation,1137,1,1138
nseq105060109,Interception,2,1,2872
nseq105060109,Pass_Complete_LooseBall,2,1,2872
nseq105060109,Interception,2871,1,2872
nseq105060109,Shot_Blocked_Pressure,2871,1,2872
nseq105060110,Interception,2,1,8011
nseq105060110,Pass_Complete_LooseBall,2,1,8011
nseq105060110,Interception,4073,1,8011
nseq105060110,Challenge_Pressure,4073,1,8011
nseq105060110,Cross_Incomplete_LooseBall,4073,1,8011
nseq105060110,Shot_OffTarget_NoPressure,8010,1,8011
nseq105060111,Pass_Complete_NoPressure,2,1,11114
nseq105060111,Interception,1203,1,11114
nseq105060111,Pass_Complete_NoPressure,1203,1,11114
nseq105060111,Interception,3505,1,11114
nseq105060111,Pass_Complete_Pressure,3505,1,11114
nseq105060111,Pass_Complete_Pressure,5908,1,11114
nseq105060111,Interception,7976,1,11114
nseq105060111,Cross_Incomplete_Pressure,7976,1,11114
nseq105060111,Shot_OffTarget_NoPressure,11113,1,11114
nseq105060112,Interception,2,1,3
nseq105060112,Shot_Blocked_LooseBall,2,1,3
nseq105060113,Pass_Complete_Pressure,2,1,7477
nseq105060113,Interception,1971,1,7477
nseq105060113,Pass_Complete_LooseBall,1971,1,7477
nseq105060113,Interception,4874,1,7477
nseq105060113,Cross_Incomplete_LooseBall,4874,1,7477
nseq105060113,Challenge_Pressure,7476,1,7477
nseq105060113,Shot_OffTarget_Pressure,7476,1,7477
nseq105060114,Cross_Incomplete_NoPressure,2,1,1104
nseq105060114,Challenge_Pressure,1103,1,1104
nseq105060114,Shot_OffTarget_Pressure,1103,1,1104
nseq105060115,Shot_Blocked_Pressure,2,1,3
nseq105060116,Shot_Blocked_Pressure,2,1,3
nseq105060117,Interception,2,1,3873
nseq105060117,Pass_Complete_NoPressure,2,1,3873
nseq105060117,Interception,3872,1,3873
nseq105060117,Shot_Saved_Pressure,3872,1,3873
nseq105060118,Shot_Blocked_NoPressure,2,1,3
nseq105060119,Challenge_Pressure,2,1,1972
nseq105060119,Pass_Complete_Pressure,2,1,1972
nseq105060119,Shot_Blocked_Pressure,1971,1,1972
nseq105060120,Interception,2,1,3
nseq105060120,Challenge_Pressure,2,1,3
nseq105060120,Shot_Blocked_NoPressure,2,1,3
nseq105060121,Interception,2,1,3814
nseq105060121,Challenge_Pressure,2,1,3814
nseq105060121,Pass_Complete_Pressure,2,1,3814
nseq105060121,Interception,1437,1,3814
nseq105060121,Pass_Complete_NoPressure,1437,1,3814
nseq105060121,Shot_OffTarget_NoPressure,3813,1,3814
nseq105070122,Challenge_Pressure,2,1,3507
nseq105070122,Pass_Complete_Pressure,2,1,3507
nseq105070122,Challenge_Pressure,3506,1,3507
nseq105070122,Shot_OffTarget_Pressure,3506,1,3507
nseq105070124,Interception,2,1,3
nseq105070124,Shot_Saved_Pressure,2,1,3
nseq105070125,Pass_Complete_NoPressure,2,1,3924
nseq105070125,Interception,1036,1,3924
nseq105070125,Pass_Complete_LooseBall,1036,1,3924
nseq105070125,Interception,3923,1,3924
nseq105070125,Shot_OffTarget_Pressure,3923,1,3924
nseq105070126,Pass_Complete_Pressure,2,1,1204
nseq105070126,Interception,1203,1,1204
nseq105070126,Shot_Saved_NoPressure,1203,1,1204
nseq105070128,Interception,2,1,3
nseq105070128,Shot_OffTarget_NoPressure,2,1,3
nseq105070129,Interception,2,1,6009
nseq105070129,Pass_Complete_Pressure,2,1,6009
nseq105070129,Interception,1703,1,6009
nseq105070129,Pass_Complete_NoPressure,1703,1,6009
nseq105070129,Interception,6008,1,6009
nseq105070129,Challenge_Pressure,6008,1,6009
nseq105070129,Shot_Saved_NoPressure,6008,1,6009
nseq105070130,Pass_Complete_Pressure,2,1,19489
nseq105070130,Pass_Complete_Anticipation,936,1,19489
nseq105070130,Interception,2638,1,19489
nseq105070130,Pass_Complete_NoPressure,2638,1,19489
nseq105070130,Interception,4674,1,19489
nseq105070130,Pass_Complete_Pressure,4674,1,19489
nseq105070130,Interception,6876,1,19489
nseq105070130,Pass_Complete_Pressure,6876,1,19489
nseq105070130,Interception,10579,1,19489
nseq105070130,Pass_Complete_Pressure,10579,1,19489
nseq105070130,Interception,12848,1,19489
nseq105070130,Challenge_Pressure,12848,1,19489
nseq105070130,Pass_Complete_Pressure,12848,1,19489
nseq105070130,Interception,17787,1,19489
nseq105070130,Pass_Complete_NoPressure,17787,1,19489
nseq105070130,Shot_OffTarget_NoPressure,19488,1,19489
nseq105070132,Interception,2,1,24560
nseq105070132,Pass_Complete_NoPressure,2,1,24560
nseq105070132,Pass_Complete_NoPressure,3338,1,24560
nseq105070132,Interception,5707,1,24560
nseq105070132,Pass_Complete_NoPressure,5707,1,24560
nseq105070132,Pass_Complete_Anticipation,8410,1,24560
nseq105070132,Interception,9311,1,24560
nseq105070132,Pass_Complete_Pressure,9311,1,24560
nseq105070132,Interception,11513,1,24560
nseq105070132,Pass_Complete_Pressure,11513,1,24560
nseq105070132,Interception,13815,1,24560
nseq105070132,Pass_Complete_Pressure,13815,1,24560
nseq105070132,Interception,16018,1,24560
nseq105070132,Pass_Complete_NoPressure,16018,1,24560
nseq105070132,Pass_Complete_Pressure,20589,1,24560
nseq105070132,Interception,21657,1,24560
nseq105070132,Pass_Complete_LooseBall,21657,1,24560
nseq105070132,Shot_Saved_Anticipation,24559,1,24560
nseq105070133,Interception,2,1,7477
nseq105070133,Challenge_Pressure,2,1,7477
nseq105070133,Touch_NoPressure,2,1,7477
nseq105070133,Interception,2671,1,7477
nseq105070133,Pass_Complete_Anticipation,2671,1,7477
nseq105070133,Interception,7476,1,7477
nseq105070133,Shot_Saved_NoPressure,7476,1,7477
nseq105070134,Shot_OffTarget_Pressure,2,1,3
nseq105070135,Interception,2,1,3
nseq105070135,Shot_Blocked_LooseBall,2,1,3
nseq105070136,Challenge_Pressure,2,1,3
nseq105070136,Shot_Saved_LooseBall,2,1,3
nseq105070137,Pass_Complete_NoPressure,2,1,12849
nseq105070137,Interception,1269,1,12849
nseq105070137,Pass_Complete_LooseBall,1269,1,12849
nseq105070137,Interception,4606,1,12849
nseq105070137,Pass_Complete_LooseBall,4606,1,12849
nseq105070137,Interception,7075,1,12849
nseq105070137,Pass_Complete_LooseBall,7075,1,12849
nseq105070137,Interception,11446,1,12849
nseq105070137,Pass_Complete_LooseBall,11446,1,12849
nseq105070137,Interception,12848,1,12849
nseq105070137,Shot_Saved_LooseBall,12848,1,12849
nseq105070138,Pass_Complete_Pressure,2,1,737
nseq105070138,Interception,736,1,737
nseq105070138,Shot_OffTarget_LooseBall,736,1,737
nseq105070139,Shot_Blocked_NoPressure,2,1,3
nseq105070140,Interception,2,1,4307
nseq105070140,Pass_Complete_LooseBall,2,1,4307
nseq105070140,Interception,4306,1,4307
nseq105070140,Challenge_Pressure,4306,1,4307
nseq105070140,Shot_Saved_LooseBall,4306,1,4307
nseq105070141,Shot_Saved_LooseBall,2,1,3
