observation,event,start,obs_start,obs_end
gseq38421064,Interception,2,1,18421
gseq38421064,Pass_Complete_NoPressure,2,1,18421
gseq38421064,Interception,3539,1,18421
gseq38421064,Pass_Complete_NoPressure,3539,1,18421
gseq38421064,Interception,7576,1,18421
gseq38421064,Pass_Complete_NoPressure,7576,1,18421
gseq38421064,Interception,10212,1,18421
gseq38421064,Pass_Complete_NoPressure,10212,1,18421
gseq38421064,Interception,13882,1,18421
gseq38421064,Pass_Complete_Pressure,13882,1,18421
gseq38421064,Pass_Complete_NoPressure,17453,1,18421
gseq38421064,Shot_Goal_Pressure,18420,1,18421
gseq38441106,Shot_Goal_NoPressure,2,1,3
gseq38451120,Interception,2,1,6776
gseq38451120,Pass_Complete_NoPressure,2,1,6776
gseq38451120,Interception,2037,1,6776
gseq38451120,Pass_Complete_Pressure,2037,1,6776
gseq38451120,Pass_Complete_Pressure,5207,1,6776
gseq38451120,Interception,5774,1,6776
gseq38451120,Pass_Complete_NoPressure,5774,1,6776
gseq38451120,Interception,6775,1,6776
gseq38451120,Shot_Goal_Pressure,6775,1,6776
gseq38451125,Shot_Goal_Pressure,2,1,3
gseq38451126,Pass_Complete_Pressure,2,1,9012
gseq38451126,Touch_Pressure,1604,1,9012
gseq38451126,Interception,2104,1,9012
gseq38451126,Touch_NoPressure,2104,1,9012
gseq38451126,Pass_Complete_NoPressure,2104,1,9012
gseq38451126,Interception,5975,1,9012
gseq38451126,Pass_Complete_NoPressure,5975,1,9012
gseq38451126,Shot_Goal_NoPressure,9011,1,9012
gseq38461140,Shot_Goal_NoPressure,2,1,3
gseq38461141,Interception,2,1,3573
gseq38461141,Cross_Incomplete_Pressure,2,1,3573
gseq38461141,Shot_Goal_NoPressure,3572,1,3573
gseq38461143,Pass_Complete_NoPressure,2,1,38808
gseq38461143,Interception,1536,1,38808
gseq38461143,Pass_Complete_NoPressure,1536,1,38808
gseq38461143,Interception,5173,1,38808
gseq38461143,Pass_Complete_NoPressure,5173,1,38808
gseq38461143,Pass_Complete_Pressure,8243,1,38808
gseq38461143,Interception,10045,1,38808
gseq38461143,Pass_Complete_Anticipation,10045,1,38808
gseq38461143,Interception,12581,1,38808
gseq38461143,Pass_Complete_LooseBall,12581,1,38808
gseq38461143,Interception,16685,1,38808
gseq38461143,Pass_Complete_Pressure,16685,1,38808
gseq38461143,Interception,19454,1,38808
gseq38461143,Pass_Complete_Pressure,19454,1,38808
gseq38461143,Interception,22357,1,38808
gseq38461143,Pass_Complete_Pressure,22357,1,38808
gseq38461143,Interception,24326,1,38808
gseq38461143,Pass_Complete_Pressure,24326,1,38808
gseq38461143,Pass_Complete_NoPressure,27462,1,38808
gseq38461143,Interception,29464,1,38808
gseq38461143,Pass_Complete_Pressure,29464,1,38808
gseq38461143,Pass_Complete_Pressure,33502,1,38808
gseq38461143,Interception,34736,1,38808
gseq38461143,Pass_Complete_NoPressure,34736,1,38808
gseq38461143,Challenge_Pressure,38807,1,38808
gseq38461143,Shot_Goal_Pressure,38807,1,38808
gseq38471157,Pass_Complete_NoPressure,2,1,7777
gseq38471157,Interception,1036,1,7777
gseq38471157,Pass_Complete_NoPressure,1036,1,7777
gseq38471157,Pass_Complete_NoPressure,4373,1,7777
gseq38471157,Pass_Complete_Pressure,6742,1,7777
gseq38471157,Challenge_Pressure,7776,1,7777
gseq38471157,Shot_Goal_Pressure,7776,1,7777
gseq38471159,Shot_Goal_NoPressure,2,1,3
gseq38481181,Interception,2,1,7344
gseq38481181,Pass_Complete_LooseBall,2,1,7344
gseq38481181,Interception,2171,1,7344
gseq38481181,Pass_Complete_Pressure,2171,1,7344
gseq38481181,Interception,4340,1,7344
gseq38481181,Pass_Complete_NoPressure,4340,1,7344
gseq38481181,Interception,7343,1,7344
gseq38481181,Challenge_Pressure,7343,1,7344
gseq38481181,Shot_Goal_LooseBall,7343,1,7344
gseq38491191,Cross_Incomplete_NoPressure,2,1,1438
gseq38491191,Shot_Goal_Pressure,1437,1,1438
gseq38491198,Interception,2,1,1771
gseq38491198,Pass_Complete_NoPressure,2,1,1771
gseq38491198,Pass_Complete_NoPressure,736,1,1771
gseq38491198,Interception,1770,1,1771
gseq38491198,Challenge_Pressure,1770,1,1771
gseq38491198,Shot_Goal_NoPressure,1770,1,1771
gseq38491205,Shot_Goal_Anticipation,2,1,3
gseq38501221,Interception,2,1,7343
gseq38501221,Pass_Complete_Pressure,2,1,7343
gseq38501221,Interception,2504,1,7343
gseq38501221,Pass_Complete_Pressure,2504,1,7343
gseq38501221,Cross_Incomplete_NoPressure,6308,1,7343
gseq38501221,Shot_Goal_NoPressure,7342,1,7343
gseq38501228,Interception,2,1,23926
gseq38501228,Pass_Complete_NoPressure,2,1,23926
gseq38501228,Interception,3438,1,23926
gseq38501228,Pass_Complete_Anticipation,3438,1,23926
gseq38501228,Interception,5540,1,23926
gseq38501228,Pass_Complete_NoPressure,5540,1,23926
gseq38501228,Interception,8910,1,23926
gseq38501228,Pass_Complete_NoPressure,8910,1,23926
gseq38501228,Interception,11847,1,23926
gseq38501228,Pass_Complete_Pressure,11847,1,23926
gseq38501228,Interception,13715,1,23926
gseq38501228,Pass_Complete_Anticipation,13715,1,23926
gseq38501228,Interception,17052,1,23926
gseq38501228,Pass_Complete_NoPressure,17052,1,23926
gseq38501228,Interception,18720,1,23926
gseq38501228,Pass_Complete_NoPressure,18720,1,23926
gseq38501228,Interception,20389,1,23926
gseq38501228,Pass_Complete_Pressure,20389,1,23926
gseq38501228,Interception,23925,1,23926
gseq38501228,Shot_Goal_Pressure,23925,1,23926
gseq38511250,Cross_Incomplete_NoPressure,2,1,1905
gseq38511250,Pass_Complete_Pressure,1103,1,1905
gseq38511250,Shot_Goal_Pressure,1904,1,1905
gseq38511252,Shot_Goal_NoPressure,2,1,3
gseq38511254,Pass_Complete_Anticipation,2,1,5008
gseq38511254,Challenge_Pressure,1403,1,5008
gseq38511254,Pass_Complete_Pressure,1403,1,5008
gseq38511254,Interception,3339,1,5008
gseq38511254,Pass_Complete_NoPressure,3339,1,5008
gseq38511254,Shot_Goal_NoPressure,5007,1,5008
gseq38511266,Shot_Goal_NoPressure,2,1,3
gseq38511270,Interception,2,1,9712
gseq38511270,Pass_Complete_Pressure,2,1,9712
gseq38511270,Interception,2871,1,9712
gseq38511270,Pass_Complete_LooseBall,2871,1,9712
gseq38511270,Interception,4306,1,9712
gseq38511270,Pass_Complete_LooseBall,4306,1,9712
gseq38511270,Interception,6575,1,9712
gseq38511270,Pass_Complete_Pressure,6575,1,9712
gseq38511270,Pass_Complete_NoPressure,8644,1,9712
gseq38511270,Interception,9711,1,9712
gseq38511270,Shot_Goal_NoPressure,9711,1,9712
gseq38531295,Shot_Goal_NoPressure,2,1,3
gseq38531300,Pass_Complete_NoPressure,2,1,22292
gseq38531300,Interception,1503,1,22292
gseq38531300,Pass_Complete_NoPressure,1503,1,22292
gseq38531300,Interception,6041,1,22292
gseq38531300,Pass_Complete_Pressure,6041,1,22292
gseq38531300,Interception,10946,1,22292
gseq38531300,Pass_Complete_NoPressure,10946,1,22292
gseq38531300,Interception,15084,1,22292
gseq38531300,Pass_Complete_NoPressure,15084,1,22292
gseq38531300,Interception,17386,1,22292
gseq38531300,Pass_Complete_LooseBall,17386,1,22292
gseq38531300,Interception,22291,1,22292
gseq38531300,Shot_Goal_Pressure,22291,1,22292
gseq38531302,Shot_Goal_Pressure,2,1,3
gseq38541310,Interception,2,1,4541
gseq38541310,Pass_Complete_NoPressure,2,1,4541
gseq38541310,Interception,2238,1,4541
gseq38541310,Cross_Incomplete_Anticipation,2238,1,4541
gseq38541310,Shot_Goal_Pressure,4540,1,4541
gseq38541315,Challenge_Pressure,2,1,1805
gseq38541315,Pass_Complete_Pressure,2,1,1805
gseq38541315,Challenge_Pressure,1804,1,1805
gseq38541315,Shot_Goal_NoPressure,1804,1,1805
gseq38551329,Cross_Incomplete_NoPressure,2,1,904
gseq38551329,Shot_Goal_Anticipation,903,1,904
gseq38551344,Challenge_Pressure,2,1,3
gseq38551344,Shot_Goal_Pressure,2,1,3
gseq38551351,Pass_Complete_NoPressure,2,1,1371
gseq38551351,Challenge_Pressure,670,1,1371
gseq38551351,Pass_Complete_Pressure,670,1,1371
gseq38551351,Interception,1370,1,1371
gseq38551351,Shot_Goal_Pressure,1370,1,1371
gseq38551356,Challenge_Pressure,2,1,25996
gseq38551356,Challenge_Pressure,2638,1,25996
gseq38551356,Pass_Complete_Pressure,2638,1,25996
gseq38551356,Pass_Complete_NoPressure,4140,1,25996
gseq38551356,Interception,5742,1,25996
gseq38551356,Pass_Complete_NoPressure,5742,1,25996
gseq38551356,Pass_Complete_NoPressure,10613,1,25996
gseq38551356,Interception,11447,1,25996
gseq38551356,Pass_Complete_Pressure,11447,1,25996
gseq38551356,Interception,13816,1,25996
gseq38551356,Pass_Complete_NoPressure,13816,1,25996
gseq38551356,Interception,18254,1,25996
gseq38551356,Pass_Complete_NoPressure,18254,1,25996
gseq38551356,Interception,22825,1,25996
gseq38551356,Cross_Incomplete_NoPressure,22825,1,25996
gseq38551356,Shot_Goal_Pressure,25995,1,25996
gseq38551359,Interception,2,1,19189
gseq38551359,Pass_Complete_Pressure,2,1,19189
gseq38551359,Challenge_Pressure,1704,1,19189
gseq38551359,Pass_Complete_NoPressure,1704,1,19189
gseq38551359,Interception,6108,1,19189
gseq38551359,Pass_Complete_NoPressure,6108,1,19189
gseq38551359,Interception,11013,1,19189
gseq38551359,Pass_Complete_NoPressure,11013,1,19189
gseq38551359,Interception,14683,1,19189
gseq38551359,Pass_Complete_NoPressure,14683,1,19189
gseq38551359,Pass_Complete_Anticipation,18220,1,19189
gseq38551359,Shot_Goal_NoPressure,19188,1,19189
gseq38561367,Pass_Complete_NoPressure,2,1,18788
gseq38561367,Pass_Complete_NoPressure,1503,1,18788
gseq38561367,Interception,2571,1,18788
gseq38561367,Pass_Complete_Pressure,2571,1,18788
gseq38561367,Pass_Complete_NoPressure,4306,1,18788
gseq38561367,Interception,6075,1,18788
gseq38561367,Pass_Complete_NoPressure,6075,1,18788
gseq38561367,Interception,9178,1,18788
gseq38561367,Pass_Complete_NoPressure,9178,1,18788
gseq38561367,Interception,11146,1,18788
gseq38561367,Pass_Complete_NoPressure,11146,1,18788
gseq38561367,Interception,13649,1,18788
gseq38561367,Pass_Complete_Pressure,13649,1,18788
gseq38561367,Pass_Complete_NoPressure,15751,1,18788
gseq38561367,Pass_Complete_Pressure,16885,1,18788
gseq38561367,Shot_Goal_Pressure,18787,1,18788
gseq38571384,Interception,2,1,3873
gseq38571384,Challenge_Pressure,2,1,3873
gseq38571384,Pass_Complete_Pressure,2,1,3873
gseq38571384,Shot_Goal_Pressure,3872,1,3873
gseq38571386,Shot_Goal_NoPressure,2,1,3
gseq38571408,Shot_Goal_Pressure,2,1,3
gseq38581415,Interception,2,1,2840
gseq38581415,Pass_Complete_Pressure,2,1,2840
gseq38581415,Shot_Goal_NoPressure,2839,1,2840
gseq38581418,Shot_Goal_Anticipation,2,1,3
gseq38581420,Shot_Goal_NoPressure,2,1,3
gseq38581422,Interception,2,1,2906
gseq38581422,Pass_Complete_NoPressure,2,1,2906
gseq38581422,Cross_Incomplete_NoPressure,1971,1,2906
gseq38581422,Shot_Goal_NoPressure,2905,1,2906
gseq38581424,Interception,2,1,3640
gseq38581424,Pass_Complete_Pressure,2,1,3640
gseq38581424,Pass_Complete_Pressure,2571,1,3640
gseq38581424,Shot_Goal_Pressure,3639,1,3640
gseq38591458,Interception,2,1,13250
gseq38591458,Challenge_Pressure,2,1,13250
gseq38591458,Pass_Complete_Pressure,2,1,13250
gseq38591458,Interception,3138,1,13250
gseq38591458,Pass_Complete_Pressure,3138,1,13250
gseq38591458,Pass_Complete_LooseBall,7042,1,13250
gseq38591458,Interception,9011,1,13250
gseq38591458,Cross_Incomplete_LooseBall,9011,1,13250
gseq38591458,Shot_Goal_Pressure,13249,1,13250
