observation,event,start,obs_start,obs_end
sseq105120263,Pass_Complete_NoPressure,2,1,5308
sseq105120263,Interception,1203,1,5308
sseq105120263,Pass_Complete_NoPressure,1203,1,5308
sseq105120263,Shot_Saved_Pressure,5307,1,5308
sseq105120264,Pass_Complete_NoPressure,2,1,3607
sseq105120264,Interception,3606,1,3607
sseq105120264,Shot_Saved_Anticipation,3606,1,3607
sseq105130265,Interception,2,1,2705
sseq105130265,Pass_Complete_Pressure,2,1,2705
sseq105130265,Interception,2704,1,2705
sseq105130265,Challenge_Pressure,2704,1,2705
sseq105130265,Shot_Blocked_LooseBall,2704,1,2705
sseq105130266,Challenge_Pressure,2,1,10046
sseq105130266,Pass_Complete_Pressure,2,1,10046
sseq105130266,Interception,1303,1,10046
sseq105130266,Pass_Complete_Pressure,1303,1,10046
sseq105130266,Pass_Complete_Pressure,3239,1,10046
sseq105130266,Interception,4106,1,10046
sseq105130266,Pass_Complete_LooseBall,4106,1,10046
sseq105130266,Cross_Incomplete_LooseBall,8677,1,10046
sseq105130266,Shot_Saved_Pressure,10045,1,10046
sseq105130268,Shot_Saved_NoPressure,2,1,3
sseq105130269,Challenge_Pressure,2,1,1505
sseq105130269,Shot_Saved_Pressure,1504,1,1505
sseq105130270,Pass_Complete_NoPressure,2,1,5008
sseq105130270,Interception,2638,1,5008
sseq105130270,Pass_Complete_LooseBall,2638,1,5008
sseq105130270,Interception,5007,1,5008
sseq105130270,Shot_Saved_LooseBall,5007,1,5008
sseq105130272,Touch_Pressure,2,1,1071
sseq105130272,Shot_Saved_NoPressure,1070,1,1071
sseq105130274,Shot_Blocked_LooseBall,2,1,3
sseq105130275,Pass_Complete_NoPressure,2,1,16353
sseq105130275,Interception,970,1,16353
sseq105130275,Pass_Complete_NoPressure,970,1,16353
sseq105130275,Interception,2672,1,16353
sseq105130275,Pass_Complete_Pressure,2672,1,16353
sseq105130275,Interception,6642,1,16353
sseq105130275,Pass_Complete_NoPressure,6642,1,16353
sseq105130275,Interception,11313,1,16353
sseq105130275,Pass_Complete_LooseBall,11313,1,16353
sseq105130275,Challenge_Pressure,13916,1,16353
sseq105130275,Shot_Saved_Pressure,16352,1,16353
sseq105130276,Interception,2,1,3
sseq105130276,Challenge_Pressure,2,1,3
sseq105130276,Shot_Saved_Pressure,2,1,3
sseq105130277,Interception,2,1,6309
sseq105130277,Pass_Complete_Pressure,2,1,6309
sseq105130277,Interception,2705,1,6309
sseq105130277,Challenge_Pressure,2705,1,6309
sseq105130277,Pass_Complete_Pressure,2705,1,6309
sseq105130277,Interception,6308,1,6309
sseq105130277,Shot_Blocked_Pressure,6308,1,6309
sseq105130278,Interception,2,1,3
sseq105130278,Shot_Saved_Pressure,2,1,3
sseq105130280,Pass_Complete_NoPressure,2,1,12282
sseq105130280,Interception,903,1,12282
sseq105130280,Pass_Complete_NoPressure,903,1,12282
sseq105130280,Interception,4474,1,12282
sseq105130280,Pass_Complete_NoPressure,4474,1,12282
sseq105130280,Interception,6175,1,12282
sseq105130280,Pass_Complete_NoPressure,6175,1,12282
sseq105130280,Challenge_Pressure,10746,1,12282
sseq105130280,Pass_Complete_Pressure,10746,1,12282
sseq105130280,Interception,12281,1,12282
sseq105130280,Shot_Blocked_Pressure,12281,1,12282
sseq105130283,Interception,2,1,10380
sseq105130283,Pass_Complete_Pressure,2,1,10380
sseq105130283,Interception,1981,1,10380
sseq105130283,Challenge_Pressure,1981,1,10380
sseq105130283,Pass_Complete_Pressure,1981,1,10380
sseq105130283,Interception,6008,1,10380
sseq105130283,Cross_Incomplete_Pressure,6008,1,10380
sseq105130283,Challenge_Pressure,9511,1,10380
sseq105130283,Pass_Complete_Pressure,9511,1,10380
sseq105130283,Shot_Saved_Anticipation,10379,1,10380
sseq105140292,Interception,2,1,2272
sseq105140292,Pass_Complete_Pressure,2,1,2272
sseq105140292,Interception,2271,1,2272
sseq105140292,Shot_Blocked_Pressure,2271,1,2272
sseq105140293,Cross_Incomplete_NoPressure,2,1,1205
sseq105140293,Shot_Saved_NoPressure,1204,1,1205
sseq105140294,Interception,2,1,15085
sseq105140294,Challenge_Pressure,2,1,15085
sseq105140294,Pass_Complete_Pressure,2,1,15085
sseq105140294,Interception,3139,1,15085
sseq105140294,Pass_Complete_NoPressure,3139,1,15085
sseq105140294,Interception,6909,1,15085
sseq105140294,Pass_Complete_Pressure,6909,1,15085
sseq105140294,Interception,9612,1,15085
sseq105140294,Pass_Complete_Pressure,9612,1,15085
sseq105140294,Pass_Complete_Pressure,11814,1,15085
sseq105140294,Pass_Complete_NoPressure,12448,1,15085
sseq105140294,Interception,13249,1,15085
sseq105140294,Pass_Complete_NoPressure,13249,1,15085
sseq105140294,Interception,15084,1,15085
sseq105140294,Shot_Blocked_NoPressure,15084,1,15085
sseq105140295,Interception,2,1,3673
sseq105140295,Pass_Complete_Pressure,2,1,3673
sseq105140295,Interception,3672,1,3673
sseq105140295,Shot_Saved_Anticipation,3672,1,3673
sseq105140296,Pass_Complete_Pressure,2,1,737
sseq105140296,Interception,736,1,737
sseq105140296,Shot_Saved_Pressure,736,1,737
sseq105140297,Interception,2,1,3
sseq105140297,Challenge_Pressure,2,1,3
sseq105140297,Shot_Blocked_LooseBall,2,1,3
sseq105140298,Cross_Incomplete_NoPressure,2,1,1971
sseq105140298,Challenge_Pressure,1970,1,1971
sseq105140298,Shot_Blocked_Pressure,1970,1,1971
sseq105140300,Shot_Saved_NoPressure,2,1,3
sseq105140304,Pass_Complete_NoPressure,2,1,15719
sseq105140304,Pass_Complete_Pressure,1904,1,15719
sseq105140304,Pass_Complete_NoPressure,3372,1,15719
sseq105140304,Interception,5040,1,15719
sseq105140304,Pass_Complete_Pressure,5040,1,15719
sseq105140304,Pass_Complete_LooseBall,7042,1,15719
sseq105140304,Pass_Complete_Anticipation,7877,1,15719
sseq105140304,Interception,8778,1,15719
sseq105140304,Pass_Complete_Pressure,8778,1,15719
sseq105140304,Interception,11480,1,15719
sseq105140304,Challenge_Pressure,11480,1,15719
sseq105140304,Pass_Complete_Pressure,11480,1,15719
sseq105140304,Interception,14301,1,15719
sseq105140304,Pass_Complete_Pressure,14301,1,15719
sseq105140304,Interception,15718,1,15719
sseq105140304,Shot_Saved_NoPressure,15718,1,15719
sseq105150307,Interception,2,1,1938
sseq105150307,Pass_Complete_LooseBall,2,1,1938
sseq105150307,Shot_Blocked_Pressure,1937,1,1938
sseq105150308,Interception,2,1,3
sseq105150308,Shot_Blocked_Pressure,2,1,3
sseq105150310,Interception,2,1,4207
sseq105150310,Pass_Complete_Pressure,2,1,4207
sseq105150310,Interception,2104,1,4207
sseq105150310,Pass_Complete_Pressure,2104,1,4207
sseq105150310,Interception,4206,1,4207
sseq105150310,Shot_Saved_NoPressure,4206,1,4207
sseq105150313,Interception,2,1,10647
sseq105150313,Pass_Complete_NoPressure,2,1,10647
sseq105150313,Challenge_Pressure,2104,1,10647
sseq105150313,Pass_Complete_Pressure,2104,1,10647
sseq105150313,Interception,3071,1,10647
sseq105150313,Pass_Complete_Pressure,3071,1,10647
sseq105150313,Interception,5707,1,10647
sseq105150313,Pass_Complete_Pressure,5707,1,10647
sseq105150313,Interception,8010,1,10647
sseq105150313,Pass_Complete_NoPressure,8010,1,10647
sseq105150313,Interception,10646,1,10647
sseq105150313,Shot_Blocked_Pressure,10646,1,10647
sseq105150315,Shot_Blocked_Anticipation,2,1,3
sseq105150320,Shot_Saved_Pressure,2,1,3
sseq105150322,Interception,2,1,3
sseq105150322,Shot_Blocked_Pressure,2,1,3
sseq105150325,Interception,2,1,11014
sseq105150325,Pass_Complete_Pressure,2,1,11014
sseq105150325,Interception,2305,1,11014
sseq105150325,Pass_Complete_Pressure,2305,1,11014
sseq105150325,Pass_Complete_Pressure,5441,1,11014
sseq105150325,Interception,7577,1,11014
sseq105150325,BallCarry_Pressure,7577,1,11014
sseq105150325,Pass_Complete_NoPressure,7577,1,11014
sseq105150325,Interception,11013,1,11014
sseq105150325,Shot_Blocked_LooseBall,11013,1,11014
sseq105150326,Interception,2,1,4141
sseq105150326,BallCarry_Pressure,2,1,4141
sseq105150326,Pass_Complete_Pressure,2,1,4141
sseq105150326,Challenge_Pressure,4140,1,4141
sseq105150326,Shot_Blocked_Pressure,4140,1,4141
sseq105150329,Interception,2,1,5909
sseq105150329,Challenge_Pressure,2,1,5909
sseq105150329,Pass_Complete_NoPressure,2,1,5909
sseq105150329,Interception,2871,1,5909
sseq105150329,Pass_Complete_Pressure,2871,1,5909
sseq105150329,Interception,5908,1,5909
sseq105150329,Challenge_Pressure,5908,1,5909
sseq105150329,Challenge_Pressure,5908,1,5909
sseq105150329,Shot_Blocked_Pressure,5908,1,5909
sseq105150332,Interception,2,1,3
sseq105150332,Shot_Saved_Pressure,2,1,3
sseq105150333,Interception,2,1,3
sseq105150333,Shot_Blocked_Pressure,2,1,3
sseq105150334,Challenge_Pressure,2,1,3
sseq105150334,Challenge_Pressure,2,1,3
sseq105150334,Shot_Blocked_Pressure,2,1,3
sseq105150335,Interception,2,1,3
sseq105150335,Shot_Blocked_Pressure,2,1,3
sseq105150336,Challenge_Pressure,2,1,3
sseq105150336,Shot_Blocked_Pressure,2,1,3
sseq105160341,Interception,2,1,3
sseq105160341,Shot_Blocked_Pressure,2,1,3
sseq105160342,Recovery_NoPressure,2,1,7510
sseq105160342,Interception,2037,1,7510
sseq105160342,Pass_Complete_NoPressure,2037,1,7510
sseq105160342,Cross_Incomplete_NoPressure,6308,1,7510
sseq105160342,Shot_Saved_Pressure,7509,1,7510
sseq105160343,Interception,2,1,3640
sseq105160343,Pass_Complete_NoPressure,2,1,3640
sseq105160343,Interception,3639,1,3640
sseq105160343,Shot_Saved_Pressure,3639,1,3640
sseq105160348,Pass_Complete_NoPressure,2,1,5175
sseq105160348,Interception,3206,1,5175
sseq105160348,Pass_Complete_Pressure,3206,1,5175
sseq105160348,Interception,5174,1,5175
sseq105160348,Shot_Blocked_Pressure,5174,1,5175
sseq105160351,Challenge_Pressure,2,1,3
sseq105160351,Shot_Blocked_Pressure,2,1,3
sseq105160353,Interception,2,1,3
sseq105160353,Shot_Saved_NoPressure,2,1,3
sseq105160355,Pass_Complete_NoPressure,2,1,5742
sseq105160355,Cross_Incomplete_NoPressure,4206,1,5742
sseq105160355,Challenge_Pressure,5741,1,5742
sseq105160355,Shot_Blocked_Pressure,5741,1,5742
sseq105170358,Interception,2,1,5509
sseq105170358,Pass_Complete_Pressure,2,1,5509
sseq105170358,Interception,1704,1,5509
sseq105170358,Pass_Complete_Pressure,1704,1,5509
sseq105170358,Interception,3306,1,5509
sseq105170358,Pass_Complete_Pressure,3306,1,5509
sseq105170358,Challenge_Pressure,5508,1,5509
sseq105170358,Shot_Saved_Pressure,5508,1,5509
sseq105170359,Pass_Complete_Pressure,2,1,971
sseq105170359,Interception,970,1,971
sseq105170359,Shot_Saved_Pressure,970,1,971
sseq105170363,Challenge_Pressure,2,1,2138
sseq105170363,Pass_Complete_Pressure,2,1,2138
sseq105170363,Shot_Blocked_Pressure,2137,1,2138
sseq105170366,Interception,2,1,8111
sseq105170366,Pass_Complete_NoPressure,2,1,8111
sseq105170366,Interception,2371,1,8111
sseq105170366,Pass_Complete_Pressure,2371,1,8111
sseq105170366,Interception,5407,1,8111
sseq105170366,Cross_Incomplete_Pressure,5407,1,8111
sseq105170366,Shot_Saved_LooseBall,8110,1,8111
sseq105170368,Challenge_Pressure,2,1,3
sseq105170368,Shot_Blocked_Pressure,2,1,3
sseq105170371,Interception,2,1,3
sseq105170371,Shot_Saved_Pressure,2,1,3
sseq105170373,Interception,2,1,3
sseq105170373,Shot_Blocked_NoPressure,2,1,3
sseq105170374,Interception,2,1,3
sseq105170374,Shot_Blocked_Pressure,2,1,3
sseq105170375,Interception,2,1,1371
sseq105170375,Pass_Complete_Pressure,2,1,1371
sseq105170375,Shot_Saved_NoPressure,1370,1,1371
sseq105170376,Pass_Complete_Pressure,2,1,15352
sseq105170376,Pass_Complete_NoPressure,836,1,15352
sseq105170376,Interception,2972,1,15352
sseq105170376,Pass_Complete_Pressure,2972,1,15352
sseq105170376,Interception,5908,1,15352
sseq105170376,Pass_Complete_NoPressure,5908,1,15352
sseq105170376,Interception,9678,1,15352
sseq105170376,Pass_Complete_NoPressure,9678,1,15352
sseq105170376,Interception,13549,1,15352
sseq105170376,Pass_Complete_NoPressure,13549,1,15352
sseq105170376,Interception,15351,1,15352
sseq105170376,Shot_Saved_NoPressure,15351,1,15352
sseq105170378,Interception,2,1,3
sseq105170378,Shot_Blocked_NoPressure,2,1,3
sseq105170380,Challenge_Pressure,2,1,21992
sseq105170380,Pass_Complete_Pressure,2,1,21992
sseq105170380,Interception,1871,1,21992
sseq105170380,Challenge_Pressure,1871,1,21992
sseq105170380,Pass_Complete_Pressure,1871,1,21992
sseq105170380,Interception,5941,1,21992
sseq105170380,Pass_Complete_Anticipation,5941,1,21992
sseq105170380,Interception,9545,1,21992
sseq105170380,Pass_Complete_Pressure,9545,1,21992
sseq105170380,Pass_Complete_Pressure,11380,1,21992
sseq105170380,Pass_Complete_NoPressure,13115,1,21992
sseq105170380,Interception,13916,1,21992
sseq105170380,Pass_Complete_Pressure,13916,1,21992
sseq105170380,Interception,16285,1,21992
sseq105170380,Challenge_Pressure,16285,1,21992
sseq105170380,Pass_Complete_Pressure,16285,1,21992
sseq105170380,Interception,20189,1,21992
sseq105170380,Pass_Complete_NoPressure,20189,1,21992
sseq105170380,Pass_Complete_Pressure,21090,1,21992
sseq105170380,Interception,21991,1,21992
sseq105170380,Shot_Blocked_Pressure,21991,1,21992
sseq105170381,Shot_Blocked_Pressure,2,1,3
sseq105170382,Interception,2,1,4041
sseq105170382,Pass_Complete_Pressure,2,1,4041
sseq105170382,Interception,4040,1,4041
sseq105170382,Shot_Blocked_Pressure,4040,1,4041
sseq105170383,Pass_Complete_NoPressure,2,1,1605
sseq105170383,Interception,1604,1,1605
sseq105170383,Shot_Saved_NoPressure,1604,1,1605
sseq105170384,Interception,2,1,10447
sseq105170384,Pass_Complete_Pressure,2,1,10447
sseq105170384,Pass_Complete_Pressure,4707,1,10447
sseq105170384,Pass_Complete_NoPressure,7510,1,10447
sseq105170384,Pass_Complete_NoPressure,8310,1,10447
sseq105170384,Pass_Complete_NoPressure,9245,1,10447
sseq105170384,Interception,10446,1,10447
sseq105170384,Shot_Saved_Pressure,10446,1,10447
sseq105170386,Interception,2,1,3
sseq105170386,Shot_Blocked_Anticipation,2,1,3
sseq105170387,Pass_Complete_NoPressure,2,1,8945
sseq105170387,Pass_Complete_Anticipation,3105,1,8945
sseq105170387,Pass_Complete_NoPressure,4507,1,8945
sseq105170387,Challenge_Pressure,8043,1,8945
sseq105170387,Interception,8944,1,8945
sseq105170387,Shot_Saved_NoPressure,8944,1,8945
sseq105170388,Interception,2,1,3940
sseq105170388,Pass_Complete_Anticipation,2,1,3940
sseq105170388,Shot_Saved_NoPressure,3939,1,3940
sseq38120390,Interception,2,1,3874
sseq38120390,Pass_Complete_NoPressure,2,1,3874
sseq38120390,Interception,3873,1,3874
sseq38120390,Shot_Blocked_Pressure,3873,1,3874
sseq38120391,Shot_Blocked_Pressure,2,1,3
sseq38120393,Interception,2,1,5575
sseq38120393,Pass_Complete_Pressure,2,1,5575
sseq38120393,Interception,3472,1,5575
sseq38120393,Pass_Complete_NoPressure,3472,1,5575
sseq38120393,Interception,5574,1,5575
sseq38120393,Shot_Blocked_LooseBall,5574,1,5575
sseq38120395,Interception,2,1,2272
sseq38120395,Pass_Complete_LooseBall,2,1,2272
sseq38120395,Interception,2271,1,2272
sseq38120395,Shot_Blocked_Pressure,2271,1,2272
sseq38120396,Interception,2,1,9980
sseq38120396,Pass_Complete_NoPressure,2,1,9980
sseq38120396,Interception,2905,1,9980
sseq38120396,Pass_Complete_NoPressure,2905,1,9980
sseq38120396,Interception,5574,1,9980
sseq38120396,Pass_Complete_LooseBall,5574,1,9980
sseq38120396,Interception,9979,1,9980
sseq38120396,Challenge_Pressure,9979,1,9980
sseq38120396,Shot_Blocked_Pressure,9979,1,9980
sseq38120398,Interception,2,1,3173
sseq38120398,Pass_Complete_Pressure,2,1,3173
sseq38120398,Interception,3172,1,3173
sseq38120398,Shot_Blocked_Pressure,3172,1,3173
sseq38120400,Pass_Complete_NoPressure,2,1,12015
sseq38120400,Interception,903,1,12015
sseq38120400,Pass_Complete_Pressure,903,1,12015
sseq38120400,Interception,2437,1,12015
sseq38120400,Pass_Complete_LooseBall,2437,1,12015
sseq38120400,Interception,5574,1,12015
sseq38120400,Pass_Complete_Pressure,5574,1,12015
sseq38120400,Interception,8677,1,12015
sseq38120400,Pass_Complete_Pressure,8677,1,12015
sseq38120400,Interception,12014,1,12015
sseq38120400,Shot_Saved_NoPressure,12014,1,12015
sseq38120403,Challenge_Pressure,2,1,2238
sseq38120403,Pass_Complete_Pressure,2,1,2238
sseq38120403,Interception,2237,1,2238
sseq38120403,Shot_Blocked_NoPressure,2237,1,2238
sseq38120405,Pass_Complete_Pressure,2,1,737
sseq38120405,Interception,736,1,737
sseq38120405,Shot_Blocked_Pressure,736,1,737
sseq38120406,Interception,2,1,4808
sseq38120406,Pass_Complete_NoPressure,2,1,4808
sseq38120406,Shot_Saved_Pressure,4807,1,4808
sseq38120408,Interception,2,1,3
sseq38120408,Shot_Saved_Pressure,2,1,3
sseq38120412,Challenge_Pressure,2,1,16119
sseq38120412,Pass_Complete_NoPressure,2,1,16119
sseq38120412,Interception,1904,1,16119
sseq38120412,Pass_Complete_NoPressure,1904,1,16119
sseq38120412,Pass_Complete_Pressure,5708,1,16119
sseq38120412,Interception,7543,1,16119
sseq38120412,Pass_Complete_Pressure,7543,1,16119
sseq38120412,Interception,11513,1,16119
sseq38120412,Pass_Complete_LooseBall,11513,1,16119
sseq38120412,Interception,16118,1,16119
sseq38120412,Shot_Saved_Pressure,16118,1,16119
sseq38120415,Challenge_Pressure,2,1,17887
sseq38120415,Pass_Complete_Pressure,2,1,17887
sseq38120415,Pass_Complete_NoPressure,1136,1,17887
sseq38120415,Pass_Complete_Anticipation,2738,1,17887
sseq38120415,Pass_Complete_Pressure,4039,1,17887
sseq38120415,Interception,6175,1,17887
sseq38120415,Pass_Complete_NoPressure,6175,1,17887
sseq38120415,Pass_Complete_NoPressure,10679,1,17887
sseq38120415,Pass_Complete_NoPressure,12948,1,17887
sseq38120415,Challenge_Pressure,16585,1,17887
sseq38120415,Pass_Complete_Pressure,16585,1,17887
sseq38120415,Interception,17886,1,17887
sseq38120415,Shot_Saved_LooseBall,17886,1,17887
sseq38130424,Shot_Blocked_NoPressure,2,1,3
sseq38130425,Shot_Blocked_Anticipation,2,1,3
sseq38130429,Interception,2,1,6676
sseq38130429,Pass_Complete_NoPressure,2,1,6676
sseq38130429,Interception,2303,1,6676
sseq38130429,Challenge_Pressure,2303,1,6676
sseq38130429,Pass_Complete_NoPressure,2303,1,6676
sseq38130429,Interception,6675,1,6676
sseq38130429,Shot_Blocked_Anticipation,6675,1,6676
sseq38130433,Interception,2,1,3
sseq38130433,Shot_Blocked_NoPressure,2,1,3
sseq38130435,Pass_Complete_Pressure,2,1,4707
sseq38130435,Interception,569,1,4707
sseq38130435,Pass_Complete_NoPressure,569,1,4707
sseq38130435,Interception,2004,1,4707
sseq38130435,Pass_Complete_Anticipation,2004,1,4707
sseq38130435,Interception,4706,1,4707
sseq38130435,Shot_Saved_NoPressure,4706,1,4707
sseq38140444,Pass_Complete_NoPressure,2,1,3073
sseq38140444,Interception,3072,1,3073
sseq38140444,Shot_Saved_NoPressure,3072,1,3073
sseq38150455,Challenge_Pressure,2,1,1037
sseq38150455,Pass_Complete_Pressure,2,1,1037
sseq38150455,Challenge_Pressure,1036,1,1037
sseq38150455,Shot_Saved_Pressure,1036,1,1037
sseq38150459,Clearance_Pressure,2,1,6910
sseq38150459,Challenge_Pressure,3606,1,6910
sseq38150459,Pass_Complete_NoPressure,3606,1,6910
sseq38150459,Interception,6909,1,6910
sseq38150459,Shot_Saved_Pressure,6909,1,6910
sseq38150460,Interception,2,1,3
sseq38150460,Shot_Blocked_Pressure,2,1,3
sseq38160461,Interception,2,1,1738
sseq38160461,Challenge_Pressure,2,1,1738
sseq38160461,Shot_Saved_Pressure,1737,1,1738
sseq38160462,Pass_Complete_NoPressure,2,1,1705
sseq38160462,Shot_Blocked_Pressure,1704,1,1705
sseq38160468,Cross_Incomplete_NoPressure,2,1,1104
sseq38160468,Shot_Blocked_NoPressure,1103,1,1104
sseq38160471,Interception,2,1,3
sseq38160471,Shot_Blocked_NoPressure,2,1,3
sseq38160474,Shot_Saved_NoPressure,2,1,3
sseq38160476,Interception,2,1,14417
sseq38160476,Pass_Complete_NoPressure,2,1,14417
sseq38160476,Cross_Incomplete_Pressure,2938,1,14417
sseq38160476,Interception,7142,1,14417
sseq38160476,Pass_Complete_Anticipation,7142,1,14417
sseq38160476,Interception,11380,1,14417
sseq38160476,Pass_Complete_Pressure,11380,1,14417
sseq38160476,Interception,14416,1,14417
sseq38160476,Shot_Saved_Pressure,14416,1,14417
sseq38160477,Challenge_Pressure,2,1,937
sseq38160477,Pass_Complete_Pressure,2,1,937
sseq38160477,Interception,936,1,937
sseq38160477,Shot_Blocked_NoPressure,936,1,937
sseq38160480,Interception,2,1,11715
sseq38160480,Pass_Complete_NoPressure,2,1,11715
sseq38160480,Interception,2404,1,11715
sseq38160480,Pass_Complete_Pressure,2404,1,11715
sseq38160480,Interception,5240,1,11715
sseq38160480,Pass_Complete_NoPressure,5240,1,11715
sseq38160480,Interception,8644,1,11715
sseq38160480,Cross_Incomplete_NoPressure,8644,1,11715
sseq38160480,Shot_Saved_Pressure,11714,1,11715
sseq38160483,Pass_Complete_NoPressure,2,1,6276
sseq38160483,Interception,2704,1,6276
sseq38160483,Cross_Incomplete_NoPressure,2704,1,6276
sseq38160483,Challenge_Pressure,6275,1,6276
sseq38160483,Shot_Saved_Pressure,6275,1,6276
sseq38170484,Pass_Complete_Pressure,2,1,13416
sseq38170484,Interception,1337,1,13416
sseq38170484,Pass_Complete_Pressure,1337,1,13416
sseq38170484,Interception,4106,1,13416
sseq38170484,Pass_Complete_Pressure,4106,1,13416
sseq38170484,Challenge_Pressure,8377,1,13416
sseq38170484,Pass_Complete_Pressure,8377,1,13416
sseq38170484,Pass_Complete_Pressure,9545,1,13416
sseq38170484,Interception,10112,1,13416
sseq38170484,Pass_Complete_Pressure,10112,1,13416
sseq38170484,Challenge_Pressure,13415,1,13416
sseq38170484,Shot_Blocked_Pressure,13415,1,13416
sseq38170485,Interception,2,1,3
sseq38170485,Shot_Blocked_Pressure,2,1,3
sseq38170486,Pass_Complete_NoPressure,2,1,6109
sseq38170486,Interception,1237,1,6109
sseq38170486,Pass_Complete_Pressure,1237,1,6109
sseq38170486,BallCarry_NoPressure,2938,1,6109
sseq38170486,Pass_Complete_Pressure,2938,1,6109
sseq38170486,Interception,6108,1,6109
sseq38170486,Shot_Blocked_Pressure,6108,1,6109
sseq38170489,Pass_Complete_Pressure,2,1,4107
sseq38170489,Interception,1403,1,4107
sseq38170489,Cross_Incomplete_Pressure,1403,1,4107
sseq38170489,Shot_Blocked_NoPressure,4106,1,4107
sseq38170490,Recovery_NoPressure,2,1,1104
sseq38170490,Shot_Saved_Pressure,1103,1,1104
sseq38170492,Cross_Incomplete_NoPressure,2,1,3607
sseq38170492,Interception,3606,1,3607
sseq38170492,Shot_Saved_Pressure,3606,1,3607
sseq38170493,Cross_Incomplete_NoPressure,2,1,1238
sseq38170493,Challenge_Pressure,1237,1,1238
sseq38170493,Shot_Blocked_Pressure,1237,1,1238
sseq38170495,Pass_Complete_NoPressure,4373,1,7644
sseq38170495,Interception,5774,1,7644
sseq38170495,Pass_Complete_Pressure,5774,1,7644
sseq38170495,Interception,7643,1,7644
sseq38170495,Shot_Saved_Pressure,7643,1,7644
sseq38170498,Pass_Complete_NoPressure,2,1,6943
sseq38170498,Interception,1236,1,6943
sseq38170498,Pass_Complete_Pressure,1236,1,6943
sseq38170498,Pass_Complete_NoPressure,5441,1,6943
sseq38170498,Interception,6942,1,6943
sseq38170498,Shot_Blocked_LooseBall,6942,1,6943
sseq38170499,Shot_Blocked_LooseBall,2,1,3
sseq38170500,Interception,2,1,3
sseq38170500,Shot_Blocked_LooseBall,2,1,3
sseq38170501,Shot_Blocked_LooseBall,2,1,3
sseq38170503,Interception,2,1,8412
sseq38170503,Pass_Complete_NoPressure,2,1,8412
sseq38170503,Interception,4340,1,8412
sseq38170503,Pass_Complete_LooseBall,4340,1,8412
sseq38170503,Cross_Incomplete_Pressure,7243,1,8412
sseq38170503,Shot_Saved_Pressure,8411,1,8412
sseq38170504,Interception,2,1,3
sseq38170504,Shot_Saved_NoPressure,2,1,3
sseq38170507,Recovery_NoPressure,2,1,6876
sseq38170507,Interception,736,1,6876
sseq38170507,Pass_Complete_Pressure,736,1,6876
sseq38170507,Challenge_Pressure,4373,1,6876
sseq38170507,Challenge_Pressure,4373,1,6876
sseq38170507,Pass_Complete_Pressure,4373,1,6876
sseq38170507,Interception,6875,1,6876
sseq38170507,Shot_Blocked_Pressure,6875,1,6876
sseq38170508,Shot_Blocked_Pressure,2,1,3
sseq38170509,Cross_Incomplete_NoPressure,2,1,2339
sseq38170509,Challenge_Pressure,2338,1,2339
sseq38170509,Shot_Saved_Pressure,2338,1,2339
sseq38180514,Shot_Blocked_Pressure,2,1,3
sseq38180515,Interception,2,1,17621
sseq38180515,Pass_Complete_Pressure,2,1,17621
sseq38180515,Interception,3172,1,17621
sseq38180515,Pass_Complete_Anticipation,3172,1,17621
sseq38180515,Interception,5675,1,17621
sseq38180515,Pass_Complete_NoPressure,5675,1,17621
sseq38180515,Interception,8778,1,17621
sseq38180515,Pass_Complete_NoPressure,8778,1,17621
sseq38180515,Interception,10746,1,17621
sseq38180515,Pass_Complete_Pressure,10746,1,17621
sseq38180515,Pass_Complete_Pressure,15284,1,17621
sseq38180515,Shot_Saved_Pressure,17620,1,17621
sseq38180517,Interception,2,1,6342
sseq38180517,Pass_Complete_Pressure,2,1,6342
sseq38180517,Interception,1703,1,6342
sseq38180517,Pass_Complete_LooseBall,1703,1,6342
sseq38180517,Interception,6341,1,6342
sseq38180517,Shot_Blocked_Pressure,6341,1,6342
sseq38180518,Interception,2,1,2839
sseq38180518,Pass_Complete_NoPressure,2,1,2839
sseq38180518,Interception,2838,1,2839
sseq38180518,Challenge_Pressure,2838,1,2839
sseq38180518,Shot_Saved_Pressure,2838,1,2839
sseq38180520,Shot_Blocked_Pressure,2,1,3
sseq38180521,Interception,2,1,3
sseq38180521,Shot_Blocked_Pressure,2,1,3
sseq38180522,Pass_Complete_NoPressure,2,1,18955
sseq38180522,Interception,969,1,18955
sseq38180522,Pass_Complete_NoPressure,969,1,18955
sseq38180522,Interception,3138,1,18955
sseq38180522,Pass_Complete_Pressure,3138,1,18955
sseq38180522,Interception,4539,1,18955
sseq38180522,Pass_Complete_Pressure,4539,1,18955
sseq38180522,Interception,9411,1,18955
sseq38180522,Pass_Complete_LooseBall,9411,1,18955
sseq38180522,Interception,14349,1,18955
sseq38180522,Pass_Complete_LooseBall,14349,1,18955
sseq38180522,Interception,16852,1,18955
sseq38180522,Pass_Complete_NoPressure,16852,1,18955
sseq38180522,Shot_Saved_NoPressure,18954,1,18955
sseq38180527,Challenge_Pressure,2,1,3
sseq38180527,Shot_Saved_Pressure,2,1,3
sseq38180529,Pass_Complete_NoPressure,2,1,9613
sseq38180529,Interception,4707,1,9613
sseq38180529,Pass_Complete_NoPressure,4707,1,9613
sseq38180529,Interception,9612,1,9613
sseq38180529,Shot_Saved_Pressure,9612,1,9613
sseq38190530,Shot_Blocked_NoPressure,2,1,3
